File Exported by Q - (c) 2009 Affectiva Inc.,,,,
File Version: 1.01,,,,
Firmware Version: 1.81,,,,
UUID: AQL1113206T,,,,
Sampling Rate: 16,,,,
Start Time: 2020-02-27 13:02:49 Offset:-05,,,,
Z-axis,Y-axis,X-axis,Temperature Celsius,EDA(uS)
0.8,0.51,0.4,26.8,0.024
0.79,0.51,0.38,26.6,0.024
0.78,0.51,0.37,26.8,0.026
0.78,0.51,0.37,26.6,0.026
0.8,0.5,0.4,26.6,0.026
0.8,0.51,0.43,26.8,0.026
0.8,0.54,0.44,26.6,0.026
0.8,0.54,0.44,26.8,0.026
0.81,0.53,0.46,26.8,0.024
0.8,0.51,0.44,26.8,0.024
0.82,0.51,0.42,26.8,0.026
0.82,0.48,0.42,26.8,0.026
0.83,0.46,0.41,26.8,0.026
0.84,0.45,0.42,26.8,0.026
0.84,0.43,0.44,26.8,0.024
0.83,0.43,0.48,26.8,0.026
0.8,0.42,0.52,26.8,0.026
0.8,0.42,0.54,26.8,0.026
0.8,0.43,0.55,26.8,0.026
0.8,0.44,0.54,27.4,0.026
0.79,0.41,0.5,27.2,0.024
0.79,0.44,0.5,27,0.026
0.79,0.46,0.5,27,0.026
0.74,0.49,0.5,27.6,0.02
0.79,0.49,0.49,26.6,0.022
0.8,0.49,0.47,27,0.026
0.79,0.48,0.49,27.4,0.026
0.8,0.49,0.49,27,0.026
0.81,0.48,0.5,27,0.026
0.81,0.47,0.5,27,0.026
0.81,0.44,0.5,27,0.026
0.81,0.43,0.5,27,0.026
0.8,0.42,0.52,27,0.024
0.8,0.43,0.52,26.8,0.024
0.81,0.45,0.53,26.8,0.026
0.8,0.45,0.53,26.8,0.026
0.81,0.49,0.52,26.8,0.028
0.79,0.76,0.5,26.8,0.024
0.78,0.41,0.47,26.8,0.026
0.77,0.6,0.33,26.8,0.028
0.78,0.54,0.28,26.8,0.024
0.78,0.53,0.23,26.8,0.024
0.78,0.53,0.23,26.8,0.024
0.78,0.55,0.23,26.8,0.026
0.75,0.54,0.25,26.8,0.026
0.75,0.58,0.25,26.8,0.024
0.76,0.59,0.26,26.8,0.024
0.78,0.61,0.28,26.8,0.026
0.77,0.63,0.3,26.8,0.024
0.75,0.62,0.3,26.8,0.024
0.78,0.61,0.3,26.8,0.026
0.77,0.59,0.3,26.8,0.026
0.78,0.58,0.3,26.8,0.026
0.78,0.55,0.29,26.8,0.024
0.8,0.55,0.31,26.8,0.026
0.79,0.55,0.33,26.8,0.026
0.79,0.56,0.34,26.8,0.026
0.79,0.56,0.36,26.8,0.026
0.78,0.58,0.34,26.8,0.024
0.77,0.58,0.34,26.8,0.026
0.77,0.58,0.32,26.8,0.026
0.8,0.56,0.31,26.8,0.026
0.79,0.54,0.31,26.8,0.024
0.81,0.53,0.32,26.8,0.026
0.8,0.52,0.34,26.8,0.024
0.81,0.53,0.34,26.8,0.024
0.8,0.53,0.36,26.8,0.028
0.79,0.53,0.38,26.8,0.026
0.79,0.54,0.37,26.8,0.024
0.78,0.53,0.36,26.8,0.028
0.79,0.53,0.35,26.8,0.026
0.79,0.53,0.33,26.8,0.028
0.81,0.52,0.31,26.8,0.024
0.8,0.53,0.32,26.8,0.028
0.8,0.54,0.32,26.8,0.028
0.8,0.55,0.33,26.8,0.028
0.79,0.56,0.34,26.8,0.028
0.8,0.54,0.34,26.8,0.026
0.8,0.54,0.32,26.8,0.026
0.8,0.53,0.31,26.8,0.028
0.8,0.55,0.31,26.8,0.024
0.79,0.54,0.31,26.8,0.028
0.81,0.55,0.31,26.8,0.024
0.82,0.54,0.32,26.8,0.028
0.8,0.55,0.34,26.8,0.028
0.79,0.56,0.34,26.8,0.028
0.8,0.54,0.33,26.8,0.028
0.8,0.55,0.36,26.8,0.026
0.79,0.54,0.35,26.8,0.026
0.8,0.51,0.35,26.8,0.028
0.78,0.51,0.36,26.8,0.028
0.79,0.53,0.37,26.8,0.028
0.79,0.55,0.37,26.8,0.028
0.78,0.55,0.39,26.8,0.028
0.77,0.54,0.38,27,0.028
0.78,0.54,0.37,26.8,0.028
0.78,0.54,0.36,26.8,0.028
0.79,0.54,0.35,26.8,0.028
0.79,0.53,0.35,26.8,0.028
0.79,0.53,0.35,26.8,0.028
0.79,0.53,0.36,26.8,0.028
0.78,0.54,0.36,26.8,0.026
0.78,0.55,0.36,26.8,0.028
0.78,0.54,0.35,26.8,0.028
0.79,0.55,0.35,26.8,0.028
0.8,0.54,0.34,26.8,0.028
0.8,0.53,0.35,26.8,0.028
0.8,0.53,0.34,26.8,0.028
0.79,0.54,0.35,26.8,0.028
0.79,0.54,0.36,26.8,0.028
0.8,0.53,0.35,26.8,0.028
0.8,0.52,0.34,26.8,0.028
0.8,0.53,0.34,26.8,0.028
0.8,0.53,0.33,26.8,0.028
0.79,0.54,0.33,26.8,0.026
0.81,0.54,0.33,26.8,0.028
0.81,0.54,0.32,26.8,0.026
0.8,0.53,0.32,26.8,0.028
0.79,0.53,0.33,26.8,0.028
0.8,0.54,0.32,26.8,0.028
0.81,0.55,0.33,26.8,0.026
0.8,0.56,0.33,27,0.028
0.8,0.56,0.33,26.8,0.028
0.8,0.54,0.35,26.8,0.028
0.79,0.53,0.35,26.8,0.026
0.8,0.52,0.35,26.8,0.028
0.79,0.51,0.35,26.8,0.028
0.8,0.51,0.34,26.8,0.028
0.79,0.52,0.35,26.8,0.028
0.8,0.52,0.37,26.8,0.028
0.8,0.53,0.37,27,0.028
0.8,0.52,0.36,27,0.028
0.8,0.54,0.35,27,0.028
0.8,0.56,0.37,26.8,0.028
0.78,0.54,0.39,27,0.028
0.8,0.52,0.37,27,0.028
0.79,0.52,0.35,26.8,0.028
0.81,0.53,0.34,27,0.028
0.79,0.53,0.35,26.8,0.028
0.8,0.53,0.37,26.8,0.028
0.8,0.54,0.37,26.8,0.028
0.79,0.53,0.38,27,0.028
0.78,0.54,0.37,26.8,0.028
0.79,0.54,0.36,26.8,0.026
0.79,0.53,0.34,26.8,0.028
0.79,0.54,0.33,27,0.028
0.79,0.53,0.34,26.8,0.028
0.79,0.53,0.35,27,0.028
0.79,0.54,0.37,26.8,0.028
0.79,0.54,0.37,27,0.028
0.79,0.53,0.37,26.8,0.026
0.77,0.53,0.36,26.8,0.028
0.8,0.52,0.34,26.8,0.028
0.83,0.52,0.32,27,0.028
0.83,0.5,0.31,26.8,0.028
0.85,0.51,0.36,26.8,0.028
0.8,0.56,0.37,27,0.028
0.79,0.56,0.37,26.8,0.028
0.83,0.53,0.34,27,0.028
0.85,0.5,0.31,26.8,0.028
0.83,0.47,0.28,27,0.028
0.85,0.47,0.28,27,0.028
0.8,0.48,0.31,27,0.028
0.74,0.51,0.31,27,0.028
0.81,0.56,0.31,27,0.028
0.81,0.58,0.31,27,0.028
0.81,0.58,0.32,27,0.028
0.79,0.6,0.32,27,0.028
0.78,0.59,0.33,27,0.028
0.78,0.58,0.31,27,0.028
0.78,0.58,0.3,27,0.028
0.78,0.56,0.31,27,0.028
0.79,0.55,0.32,27,0.028
0.77,0.55,0.33,27,0.028
0.77,0.55,0.35,26.8,0.028
0.75,0.53,0.35,27,0.028
0.77,0.54,0.35,27,0.028
0.76,0.54,0.34,27,0.028
0.75,0.56,0.34,27,0.028
0.75,0.57,0.32,27,0.028
0.77,0.58,0.31,27,0.028
0.77,0.57,0.3,27,0.028
0.82,0.58,0.28,27,0.028
0.81,0.57,0.28,27,0.028
0.82,0.56,0.3,27,0.028
0.82,0.56,0.32,27,0.028
0.81,0.56,0.35,27,0.028
0.81,0.55,0.4,27,0.026
0.78,0.54,0.4,27,0.028
0.78,0.56,0.38,27,0.028
0.77,0.56,0.32,27,0.028
0.79,0.55,0.28,27,0.028
0.8,0.56,0.24,27,0.028
0.78,0.57,0.23,27,0.028
0.79,0.58,0.23,26.8,0.028
0.79,0.59,0.23,27,0.028
0.78,0.59,0.24,27,0.028
0.79,0.58,0.27,27,0.028
0.78,0.56,0.29,27,0.028
0.81,0.57,0.29,27,0.028
0.8,0.57,0.32,27,0.028
0.77,0.57,0.34,27,0.028
0.77,0.57,0.35,27,0.028
0.76,0.62,0.33,27,0.028
0.81,0.61,0.29,27,0.028
0.76,0.54,0.26,27,0.028
0.82,0.56,0.18,27,0.028
0.78,0.54,0.07,27,0.028
0.72,0.62,0.16,27,0.028
0.67,0.65,0.28,27,0.028
0.73,0.51,0.44,27,0.028
0.86,0.52,0.52,27,0.028
0.79,0.46,0.5,27,0.028
0.7,0.35,0.52,27,0.028
0.72,0.35,0.5,27,0.028
0.83,0.46,0.49,27,0.028
0.87,0.58,0.56,27,0.028
0.85,0.63,0.61,27,0.028
0.81,0.64,0.56,27,0.028
0.77,0.59,0.56,27,0.028
0.83,0.53,0.51,27,0.028
0.84,0.5,0.47,27,0.028
0.86,0.45,0.48,27,0.028
0.82,0.41,0.48,27,0.028
0.82,0.38,0.48,27,0.028
0.81,0.36,0.53,27,0.028
0.78,0.35,0.57,27,0.028
0.75,0.36,0.6,27,0.026
0.75,0.39,0.61,27,0.028
0.78,0.4,0.57,27,0.028
0.82,0.44,0.53,27,0.028
0.81,0.48,0.55,27,0.028
0.79,0.47,0.56,27,0.028
0.78,0.45,0.59,27,0.028
0.78,0.45,0.58,27,0.028
0.8,0.45,0.54,27,0.028
0.81,0.47,0.54,27,0.028
0.78,0.47,0.54,27,0.028
0.78,0.47,0.54,27,0.028
0.79,0.48,0.52,27,0.028
0.78,0.47,0.52,27,0.028
0.78,0.47,0.52,27,0.028
0.78,0.46,0.53,27,0.028
0.81,0.45,0.52,27,0.028
0.82,0.42,0.5,27,0.028
0.78,0.43,0.53,27,0.028
0.77,0.44,0.53,27,0.028
0.8,0.47,0.53,27,0.028
0.81,0.45,0.54,27,0.028
0.82,0.42,0.55,27,0.028
0.8,0.41,0.5,27,0.028
0.81,0.4,0.51,27,0.028
0.81,0.41,0.51,27,0.028
0.83,0.41,0.56,27,0.028
0.86,0.46,0.75,27,0.028
0.76,0.75,1.08,27,0.028
0.7,1.16,1.32,27,0.026
0.82,1.6,1.2,27,0.028
0.83,1.62,0.65,27,0.028
0.7,1.26,0.26,27,0.028
0.67,0.83,0,27,0.024
0.37,0.49,0.08,27,0.024
0.04,0.23,0.15,27,0.024
-0.16,0.21,0.24,27,0.024
-0.36,0.36,0.33,27,0.024
-0.42,0.53,0.36,27,0.024
-0.4,0.56,0.32,27,0.022
-0.3,0.53,0.31,27,0.024
-0.18,0.43,0.24,27,0.024
-0.02,0.58,0.3,27,0.022
0.15,0.78,0.29,27,0.022
0.32,0.88,0.2,27,0.024
0.38,0.97,0.25,27,0.024
0.65,1.08,0.22,27,0.024
0.91,1.22,0.23,27.2,0.024
0.93,1.46,0.59,27,0.024
0.84,1.34,0.65,27,0.026
0.85,1.17,0.57,27,0.024
0.8,0.89,0.42,27,0.024
0.81,0.71,0.3,27,0.024
0.82,0.58,0.23,27,0.026
0.84,0.5,0.22,27,0.024
0.81,0.48,0.23,27,0.024
0.78,0.47,0.25,27.2,0.024
0.75,0.48,0.29,27,0.024
0.72,0.52,0.32,27,0.024
0.72,0.57,0.4,27,0.026
0.74,0.6,0.41,27,0.024
0.76,0.59,0.44,27,0.024
0.79,0.6,0.47,27.2,0.024
0.79,0.6,0.47,27,0.024
0.76,0.6,0.46,27,0.024
0.72,0.58,0.43,27,0.028
0.72,0.57,0.39,27,0.024
0.77,0.57,0.34,27.2,0.024
0.82,0.58,0.34,27.2,0.026
0.81,0.58,0.34,27,0.026
0.78,0.57,0.33,27,0.026
0.76,0.54,0.33,27.2,0.024
0.78,0.53,0.38,27,0.026
0.76,0.54,0.46,27,0.026
0.74,0.57,0.46,27,0.024
0.74,0.56,0.46,27.2,0.026
0.75,0.58,0.43,27.2,0.024
0.78,0.57,0.44,27,0.024
0.8,0.58,0.42,27.2,0.028
0.84,0.59,0.43,27.2,0.026
0.8,0.56,0.45,27,0.026
0.81,0.52,0.49,27.2,0.024
0.82,0.48,0.5,27,0.028
0.77,0.47,0.5,27,0.026
0.75,0.46,0.48,27.2,0.026
0.81,0.48,0.43,27.2,0.026
0.88,0.52,0.39,27.2,0.024
0.78,0.51,0.31,27.2,0.024
0.76,0.49,0.28,27,0.028
0.76,0.51,0.22,27.2,0.026
0.73,0.55,0.24,27.2,0.024
0.73,0.63,0.29,27.2,0.026
0.74,0.72,0.36,27.2,0.024
0.77,0.75,0.45,27.2,0.026
0.82,0.75,0.5,27.2,0.028
0.89,0.65,0.46,27.2,0.026
0.95,0.5,0.42,27.2,0.026
0.99,0.46,0.38,27.2,0.028
1.01,0.4,0.35,27.2,0.026
1.01,0.33,0.33,27.2,0.028
0.96,0.27,0.34,27.2,0.028
0.88,0.23,0.38,27.2,0.026
0.85,0.23,0.34,27,0.026
0.92,0.24,0.38,27.2,0.026
1.07,0.39,0.46,27.2,0.026
0.94,0.45,0.49,27.2,0.026
0.87,0.71,0.47,27.2,0.028
0.69,0.64,0.41,27.2,0.028
0.67,0.63,0.21,27.2,0.028
0.7,0.62,0.22,27.2,0.026
0.72,0.57,0.14,27,0.028
0.74,0.55,0.14,27.2,0.028
0.76,0.55,0.13,27.2,0.026
0.77,0.55,0.17,27.2,0.026
0.8,0.55,0.18,27.2,0.026
0.82,0.51,0.2,27.2,0.026
0.85,0.51,0.22,27.2,0.026
0.84,0.48,0.22,27.2,0.028
0.85,0.47,0.21,27.2,0.026
0.87,0.42,0.21,27.2,0.026
0.88,0.4,0.23,27.2,0.028
0.88,0.38,0.25,27.2,0.026
0.9,0.36,0.27,27.2,0.028
0.91,0.35,0.28,27.2,0.026
0.9,0.36,0.3,27.2,0.028
0.9,0.35,0.32,27.2,0.028
0.92,0.36,0.32,27.2,0.028
0.9,0.36,0.32,27.2,0.026
0.89,0.34,0.34,27.2,0.028
0.9,0.34,0.34,27.2,0.026
0.91,0.33,0.34,27.2,0.026
0.9,0.31,0.38,27.2,0.026
0.89,0.3,0.4,27.2,0.026
0.88,0.31,0.43,27.2,0.028
0.86,0.33,0.46,27.2,0.028
0.84,0.35,0.43,27.2,0.028
0.89,0.35,0.4,27.2,0.028
0.92,0.35,0.39,27.2,0.028
0.89,0.33,0.38,27.2,0.028
0.99,0.32,0.33,27.2,0.028
0.96,0.25,0.36,27.2,0.028
0.88,0.16,0.46,27.2,0.028
0.87,0.1,0.4,27.2,0.028
0.95,0.08,0.42,27.2,0.028
0.94,0.04,0.48,27.2,0.026
0.96,0.04,0.49,27.2,0.028
0.93,0.04,0.48,27.2,0.026
0.92,0.05,0.47,27.2,0.026
0.93,0.06,0.44,27.2,0.026
0.91,0.05,0.41,27.2,0.028
0.92,0.04,0.39,27.2,0.026
0.95,0.02,0.39,27.2,0.028
1,0,0.41,27.2,0.028
0.95,0,0.48,27.2,0.028
0.92,0.05,0.47,27.2,0.028
0.89,0.09,0.49,27.2,0.028
0.86,0.13,0.47,27.2,0.028
0.87,0.13,0.46,27.2,0.028
0.9,0.12,0.45,27.2,0.028
0.93,0.08,0.44,27.2,0.028
0.93,0.04,0.44,27.2,0.028
0.94,0.03,0.46,27.2,0.026
0.94,0.03,0.47,27.2,0.028
0.93,0.05,0.46,27.2,0.028
0.91,0.07,0.47,27.2,0.026
0.9,0.11,0.47,27.2,0.028
0.91,0.16,0.47,27.2,0.028
0.91,0.18,0.48,27.2,0.028
0.9,0.2,0.45,27.2,0.028
0.88,0.2,0.45,27.2,0.028
0.87,0.2,0.45,27.2,0.028
0.88,0.23,0.47,27.2,0.028
0.88,0.27,0.47,27.2,0.028
0.92,0.31,0.47,27.2,0.028
0.9,0.33,0.49,27.2,0.028
0.83,0.33,0.5,27.2,0.028
0.8,0.33,0.49,27.2,0.028
0.87,0.34,0.49,27.2,0.028
0.94,0.35,0.5,27.2,0.028
0.89,0.36,0.51,27.2,0.028
0.82,0.35,0.5,27.2,0.028
0.81,0.36,0.48,27.4,0.028
0.85,0.37,0.48,27.2,0.028
0.94,0.36,0.5,27.2,0.028
1,0.35,0.52,27.2,0.028
0.89,0.29,0.51,27.2,0.028
0.84,0.24,0.48,27.2,0.028
0.82,0.21,0.51,27.2,0.028
0.81,0.23,0.55,27.2,0.028
0.79,0.3,0.59,27.2,0.028
0.81,0.36,0.53,27.2,0.028
0.78,0.37,0.5,27.2,0.028
0.76,0.39,0.48,27.2,0.028
0.81,0.45,0.5,27.2,0.028
0.87,0.47,0.47,27.2,0.028
0.98,0.5,0.43,27.2,0.028
0.96,0.53,0.41,27.2,0.028
0.63,0.5,0.45,27.2,0.028
0.94,0.52,0.64,27.2,0.028
1.16,0.45,0.57,27.2,0.028
1.08,0.46,0.43,27.2,0.028
0.86,0.37,0.42,27.2,0.028
0.68,0.41,0.31,27.2,0.028
0.56,0.43,0.26,27.2,0.026
0.57,0.53,0.27,27.2,0.028
0.65,0.63,0.27,27.2,0.028
0.66,0.63,0.36,27.4,0.028
0.73,0.66,0.33,27.2,0.028
0.73,0.69,0.4,27.2,0.028
0.67,0.67,0.42,27.2,0.028
0.76,0.8,0.47,27.2,0.028
0.75,0.8,0.48,27.2,0.028
0.64,0.73,0.51,27.2,0.028
0.69,0.72,0.45,27.2,0.028
0.74,0.66,0.41,27.2,0.028
0.74,0.59,0.42,27.2,0.028
0.74,0.54,0.38,27.2,0.028
0.77,0.51,0.4,27.2,0.028
0.81,0.5,0.48,27.4,0.028
0.91,0.5,0.55,27.4,0.028
0.86,0.5,0.59,27.4,0.028
0.75,0.38,0.59,27.4,0.028
0.79,0.35,0.54,27.2,0.028
0.81,0.36,0.55,27.4,0.028
0.81,0.36,0.52,27.4,0.028
0.8,0.37,0.49,27.4,0.028
0.81,0.37,0.49,27.2,0.028
0.85,0.38,0.5,27.2,0.028
0.84,0.38,0.5,27.2,0.028
0.83,0.37,0.49,27.4,0.028
0.82,0.36,0.48,27.2,0.028
0.9,0.36,0.46,27.4,0.028
0.91,0.35,0.42,27.4,0.028
0.95,0.33,0.42,27.2,0.028
0.92,0.3,0.4,27.4,0.028
0.91,0.29,0.47,27.2,0.028
0.81,0.29,0.5,27.4,0.028
0.79,0.32,0.51,27.4,0.028
0.83,0.36,0.51,27.4,0.028
0.89,0.39,0.5,27.4,0.028
0.87,0.39,0.5,27.4,0.028
0.83,0.38,0.51,27.4,0.028
0.79,0.39,0.51,27.4,0.028
0.82,0.4,0.51,27.2,0.028
0.86,0.41,0.5,27.4,0.028
0.88,0.4,0.5,27.2,0.028
0.85,0.37,0.5,27.2,0.028
0.83,0.35,0.5,27.4,0.028
0.83,0.34,0.53,27.4,0.028
0.84,0.34,0.54,27.4,0.028
0.84,0.35,0.56,27.4,0.028
0.84,0.34,0.56,27.4,0.028
0.83,0.36,0.58,27.2,0.028
0.82,0.35,0.59,27.4,0.028
0.81,0.37,0.54,27.2,0.028
0.86,0.38,0.5,27.2,0.028
0.88,0.37,0.48,27.4,0.028
0.88,0.36,0.47,27.2,0.028
0.84,0.36,0.49,27.4,0.028
0.77,0.37,0.5,27.4,0.028
0.86,0.45,0.48,27.4,0.028
0.95,0.55,0.54,27.4,0.028
1.02,0.62,0.52,27.4,0.028
0.74,0.55,0.55,27.4,0.028
0.51,0.45,0.61,27.4,0.028
0.43,0.51,0.66,27.4,0.028
0.46,0.58,0.71,27.4,0.028
0.48,0.7,0.8,27.4,0.028
0.42,0.69,0.82,27.4,0.028
0.38,0.67,0.81,27.4,0.028
0.36,0.64,0.7,27.4,0.028
0.43,0.69,0.71,27.4,0.028
0.49,0.7,0.71,27.4,0.028
0.52,0.69,0.72,27.4,0.028
0.53,0.67,0.74,27.4,0.028
0.52,0.63,0.72,27.4,0.028
0.5,0.61,0.72,27.4,0.028
0.5,0.59,0.68,27.4,0.028
0.55,0.55,0.66,27.4,0.028
0.63,0.53,0.68,27.4,0.028
0.69,0.5,0.67,27.4,0.028
0.73,0.47,0.65,27.4,0.028
0.78,0.42,0.63,27.4,0.028
0.83,0.41,0.61,27.4,0.028
0.85,0.4,0.61,27.4,0.028
0.86,0.4,0.58,27.4,0.028
0.84,0.4,0.56,27.4,0.028
0.84,0.38,0.55,27.4,0.028
0.83,0.36,0.56,27.4,0.028
0.84,0.37,0.58,27.4,0.031
0.88,0.35,0.58,27.4,0.028
0.85,0.35,0.6,27.4,0.028
0.81,0.35,0.57,27.4,0.028
0.78,0.33,0.52,27.4,0.028
0.77,0.42,0.53,27.4,0.028
0.79,0.46,0.55,27.4,0.028
0.77,0.49,0.56,27.4,0.028
0.76,0.49,0.57,27.4,0.028
0.75,0.49,0.59,27.4,0.028
0.75,0.47,0.62,27.4,0.028
0.7,0.44,0.56,27.4,0.028
0.84,0.42,0.55,27.4,0.028
0.85,0.38,0.63,27.4,0.031
0.79,0.33,0.61,27.4,0.028
0.82,0.29,0.59,27.4,0.028
0.81,0.31,0.6,27.4,0.028
0.84,0.29,0.5,27.4,0.028
0.95,0.27,0.57,27.4,0.03
0.94,0.28,0.57,27.4,0.028
0.81,0.29,0.59,27.4,0.028
0.76,0.33,0.57,27.4,0.028
0.86,0.26,0.5,27.4,0.028
0.92,0.23,0.54,27.4,0.031
0.78,0.21,0.6,27.4,0.028
0.73,0.24,0.58,27.4,0.028
0.81,0.22,0.57,27.4,0.031
0.83,0.33,0.61,27.4,0.031
0.81,0.36,0.62,27.4,0.028
0.82,0.36,0.61,27.4,0.028
0.81,0.34,0.57,27.4,0.03
0.82,0.38,0.59,27.4,0.03
0.84,0.42,0.66,27.4,0.031
0.93,0.34,0.73,27.4,0.031
0.75,0.38,0.74,27.4,0.031
0.76,0.43,0.62,27.4,0.031
0.78,0.5,0.56,27.4,0.031
0.8,0.5,0.61,27.4,0.028
0.74,0.58,0.64,27.4,0.031
0.77,0.74,0.59,27.4,0.031
0.84,0.79,0.46,27.4,0.031
0.85,0.78,0.44,27.4,0.031
0.72,0.75,0.38,27.4,0.03
0.5,0.66,0.36,27.4,0.031
0.36,0.66,0.32,27.4,0.031
0.24,0.72,0.35,27.4,0.031
0.21,0.79,0.38,27.4,0.03
0.2,0.81,0.34,27.4,0.03
0.19,0.81,0.36,27.4,0.031
0.26,0.81,0.44,27.4,0.031
0.34,0.81,0.49,27.4,0.031
0.43,0.76,0.56,27.4,0.031
0.54,0.7,0.65,27.4,0.031
0.66,0.6,0.67,27.4,0.031
0.79,0.53,0.68,27.4,0.03
0.87,0.56,0.65,27.4,0.03
0.9,0.54,0.67,27.4,0.031
0.85,0.51,0.61,27.4,0.031
0.83,0.47,0.57,27.4,0.03
0.84,0.45,0.54,27.4,0.031
0.84,0.42,0.53,27.4,0.031
0.82,0.39,0.52,27.4,0.03
0.82,0.38,0.53,27.4,0.031
0.81,0.37,0.52,27.4,0.031
0.81,0.36,0.52,27.4,0.031
0.78,0.38,0.5,27.4,0.031
0.75,0.38,0.47,27.4,0.031
0.62,0.46,0.45,27.4,0.031
0.77,0.81,0.51,27.4,0.031
0.96,1.12,0.53,27.4,0.031
0.97,1.04,0.71,27.4,0.031
1.04,0.89,0.77,27.4,0.03
0.85,0.93,0.88,27.4,0.031
0.74,0.76,0.6,27.4,0.03
0.63,0.84,0.16,27.4,0.031
0.42,0.4,0.68,27.4,0.031
0.26,0.64,0.54,27.4,0.031
0,0.64,1.1,27.4,0.031
0.04,0.66,0.83,27.4,0.031
-0.05,0.62,0.66,27.4,0.031
-0.2,0.7,0.57,27.4,0.031
0.04,0.84,0.63,27.4,0.031
-0.14,1.05,0.51,27.4,0.031
-0.03,0.91,0.72,27.4,0.031
-0.21,0.83,0.62,27.4,0.031
-0.16,1,0.83,27.4,0.031
-0.16,0.87,0.79,27.4,0.031
-0.2,0.74,0.82,27.4,0.031
-0.12,0.82,0.94,28.3,0.028
-0.18,0.58,0.8,27.9,0.031
-0.15,0.69,0.98,27.9,0.03
-0.08,0.62,0.83,27.9,0.03
-0.13,0.49,0.79,28.1,0.03
0.01,0.61,0.73,27.6,0.033
0.03,0.36,0.79,27.9,0.031
0.25,0.84,0.9,27.6,0.033
0.37,0.14,0.51,27.9,0.033
0.58,0.69,1.13,27.9,0.03
0.46,0.59,1.15,27.6,0.031
0.35,0.42,1.7,27.9,0.031
0.42,1.04,1.5,27.9,0.031
0.37,1.08,1.08,27.4,0.033
0.36,1.06,0.66,27.4,0.033
0.44,0.86,0.18,27.4,0.031
0.7,0.6,-0.02,27.4,0.033
0.52,0.44,0.25,27.4,0.031
0.2,0.21,0.29,27.4,0.033
0.12,0.51,0.26,27.4,0.033
0.25,1.18,0.42,27.4,0.033
0.48,1.18,1.29,27.4,0.033
0.51,1.19,0.83,27.6,0.033
0.6,0.95,0.66,27.6,0.033
0.65,0.92,0.82,27.4,0.033
0.41,0.75,0.75,27.4,0.035
0.95,0.7,0.26,27.4,0.035
1.02,0.59,0.49,27.4,0.033
0.79,0.49,0.6,27.4,0.033
0.54,0.38,0.52,27.6,0.033
0.59,0.73,0.66,27.4,0.033
0.7,0.86,0.68,27.6,0.033
0.82,0.61,0.74,27.4,0.033
0.82,0.6,0.65,27.4,0.037
0.76,0.64,0.6,27.4,0.035
0.73,0.63,0.49,27.6,0.037
0.59,0.57,0.36,27.4,0.035
0.46,0.84,0.22,27.4,0.035
0.41,0.89,0.3,27.6,0.035
0.26,1.05,0.15,27.6,0.037
0.08,1.43,0.46,27.6,0.037
-0.39,1.65,0.31,27.4,0.035
-0.44,1.44,0,27.4,0.035
0.27,1.08,0.15,27.6,0.035
0.91,0.74,0.1,27.4,0.037
0.18,0.04,0.33,27.6,0.037
-0.02,0.62,0.27,27.6,0.037
-0.02,0.86,0.05,27.4,0.037
-0.01,1,0.01,27.6,0.037
-0.23,1.03,0.51,27.6,0.035
-0.23,1.04,0.81,27.6,0.035
-0.23,1.17,0.75,27.4,0.035
-0.14,1.07,1.09,27.4,0.035
-0.04,0.84,0.83,27.6,0.037
0.06,0.57,0.47,27.4,0.037
0.09,0.48,0.29,27.6,0.037
0.17,0.46,0.25,27.6,0.037
0.18,0.96,0.59,27.6,0.037
0.16,1.36,0.74,27.6,0.037
0.09,1.26,1.03,27.6,0.037
0.31,0.68,0.76,27.6,0.037
0.38,0.26,0.26,27.6,0.037
0.52,0.07,0.04,27.6,0.035
0.68,0.19,0.1,27.6,0.035
1.14,0.28,0.29,27.6,0.035
1.48,0.54,0.41,27.6,0.037
1.28,1.44,1.53,27.6,0.035
0.99,1.5,1.76,27.6,0.037
0.97,1.21,1,27.4,0.037
1.03,0.74,0.5,27.6,0.037
0.55,0.5,0.36,27.6,0.037
1.19,0.5,0.24,27.6,0.037
1.49,0.84,0.27,27.6,0.037
0.89,0.7,0.21,27.6,0.037
0.3,0.47,-0.16,27.6,0.037
0.23,0.36,-0.16,27.6,0.037
-0.03,0.4,-0.24,27.6,0.037
0.01,0.52,-0.28,27.6,0.037
0.13,0.81,-0.36,27.6,0.037
0.26,0.83,-0.31,27.6,0.037
0.26,0.79,-0.11,27.6,0.037
0.28,0.87,0.14,27.6,0.037
0.35,0.88,0.26,27.6,0.037
0.43,0.78,0.42,27.6,0.037
0.55,0.72,0.59,27.6,0.037
0.68,0.59,0.6,27.6,0.037
0.82,0.55,0.6,27.6,0.037
0.86,0.6,0.63,27.6,0.037
0.92,0.54,0.58,27.6,0.037
0.84,0.5,0.6,27.6,0.037
0.83,0.46,0.6,27.6,0.037
0.81,0.45,0.6,27.6,0.037
0.83,0.43,0.62,27.6,0.037
0.81,0.41,0.61,27.6,0.037
0.82,0.39,0.55,27.6,0.037
0.83,0.4,0.55,27.6,0.037
0.86,0.4,0.51,27.6,0.037
0.85,0.42,0.5,27.6,0.037
0.77,0.41,0.48,27.6,0.037
0.83,0.42,0.42,27.6,0.037
0.94,0.43,0.36,27.6,0.037
0.94,0.4,0.38,27.6,0.037
0.89,0.36,0.43,27.6,0.037
